,rating,review_text,title;;;;
"0,['5.0 out of 5 stars'],""['I love this product.  When I first applied this mascara, it looked as if I had professional applied false eyelashes.  It easily wipes off with my makeup remover wipes.  I watched a makeup tutorial video, and this was the mascara the video model used.  I was so impressed I had to try it myself.', 'In the past, I have used mascaras that damaged my eyelashes, thinning my eyelashes or causing my eyelashes to fall out altogether.  I began using the expensive name brand mascaras. This product DOES NOT DAMAGE MY EYELASHES AT ALL.', 'I love this product.  Even my daughter who is a budding makeup artist and is VERY PARTICULAR about her makeup products, when my daughter saw how it worked on me, she tried this mascara and loved it.  Loreal Paris Voluminous Butterfly Sculpting Mascara is now in her makeup arsenal.', 'I have purchased this product multiple times, and I will continue to use this mascara as long as they make it.  Easy application, super stretch, authentic fullness, no damage to my eyelashes, and it is easy to apply & it is easy to remove.', 'The mascara does not run down my face when it rains or when I cry, but it will smudge if wiped when the mascara is wet from any water source.  It does remain intact if it is not touched while it is wet.  It will dry and stay beautifully intact.  What more can one ask for in a mascara product?.', """"L'Oréal Paris Voluminous Butterfly Sculpting Mascara"; does everything you want a mascara to do;" tight line effect at the root, giving an intense effect, length, definition, and volume.  Everything you could want in a mascara and it is all in one tube.  No need to wear false eyelashes anymore, no need to use multiple mascaras to achieve the look I want.  I RECOMMEND THIS MASCARA.  As this mascara is gaining in popularity, I have found the product often is on back order.  I recommend subscribing to this product.  Regular delivery prevents running out of the product. I wear mascara every day. One tube of this product will last me about two months.  Multiple application can cause clumping, so I recommend using one application or keep a lash comb nearby."""", ' Badda Bing!', '~BMB']"",['Length and Fullness"; Easy application; Easy to remove']
"2,['3.0 out of 5 stars'],""[""""The mascara starts off great, but after a few weeks of everyday use it gets very clumpy and makes my lashes look messy. If you're okay with buying a new tube every 3 weeks, its a great mascara""""]"",""['The mascara starts off great, but after a few weeks of everyday use ...']""";;;;
3,['1.0 out of 5 stars'],['Ordered waterproof blackest black and got blackest brown and not waterproof. I expected to get what I paid for. Not happy.'],['Wrong Product'];;;;
"4,['5.0 out of 5 stars'],""[""""Best mascara I've tried, drug store or luxury brand. LOVE IT!""""]"",['Five Stars']";;;;
5,['2.0 out of 5 stars'],['Definetly NOT better than the better than sex mascara...too faced is still my all time fav I was hoping this one would look featherlike how the too faced one does but its just super liquid and makes my lashes go down'],['Not what i expected at alll..veryy watery'];;;;
"6,['5.0 out of 5 stars'],""['Great stocking stuffer.  Comes in blackest black with primer for """"holiday look.""""']"",['lovely gift set']";;;;
"7,['3.0 out of 5 stars'],""[""""Clumped up around the head and didn't like it messy""""]"",['Three Stars']";;;;
8,['5.0 out of 5 stars'],['Love'],['Five Stars'];;;;
"9,['5.0 out of 5 stars'],['Love love love this mascara!! L’Oréal is my go to mascara anyway but this one is so light and doesn’t flake off and is so easy to remove without any eye irritation!! Will def be buying it again!'],""['Wonderful, love this stuff!']""";;;;
"0,['3.0 out of 5 stars'],""[""""I bought this because I heard so much about it it's not that great it clumps and I hate that part I can think of so much mascara that does a better job""""]"",['Sad']";;;;
1,['5.0 out of 5 stars'],['I have sensitive eyes and this mascara is wonderful!'],['Five Stars'];;;;
2,['2.0 out of 5 stars'],['The mascara is clumpy.'],['Mascara is clumpy.'];;;;
"3,['2.0 out of 5 stars'],""['I was expecting more about this mascara since I was told this was compared to the better than sex máscara, and there are Many other drug store máscaras so much better than this, it didnt  add volume to my lashes']"",['... since I was told this was compared to the better than sex máscara']";;;;
4,['5.0 out of 5 stars'],['LOVE THIS! I have purchased this three times and will never use anything else!'],['Five Stars'];;;;
"5,['5.0 out of 5 stars'],""['Love this mascara! The formula is extremely smooth, and so easy to apply. The brush is simple but perfect. It made my eyelashes so long with a lot of volume, and was so easy to remove in the evening.']"",['Amazing Mascara!']";;;;
6,['5.0 out of 5 stars'],['I love this product for sure worth the buy at a very affordable price it reminds me of high end mascaras and even better then some of them this product gives you length and volume and makes your eyelashes look very full I love this products'],['I love this product for sure worth the buy at a ...'];;;;
7,['5.0 out of 5 stars'],['Omg! I love this mascara!'],['Great'];;;;
8,['5.0 out of 5 stars'],['My very favorite mascara! I have allergies and use the waterproof always. Love it!'],['My Favorite Mascara!'];;;;
"9,['5.0 out of 5 stars'],""['Great tasting, and very satisfied with the quality!']"",['Five Stars']";;;;
"0,['5.0 out of 5 stars'],""[""""I'm so happy I found this stuff...I feel like I'm using a $30-50 mascara.""""]"",['The best mascara!']";;;;
"1,['3.0 out of 5 stars'],""['I was anticipating a great mascara after seeing all the hype, but was sadly disappointed. My lashes look nothing like what I was expecting from this """"miraculous"""" mascara.']"",['I was anticipating a great mascara after seeing all the hype']";;;;
"2,['5.0 out of 5 stars'],""[""""BUY THE WATER PROOF OVER THE REGULAR MASCARA!!! The non-water proof version is horrible and clumps and flakes the water proof version is non-clumpy and doesn't flake""""]"",['The non-water proof version is horrible and clumps and flakes the water proof version is ...']";;;;
"3,['5.0 out of 5 stars'],""['made my lashes look amazing, not clumpy, very long, and so pretty. Very Affordable for the outcome.']"",['Affordable for the outcome.']";;;;
4,['5.0 out of 5 stars'],['I love this mascara! You literally need a light coat and it does wonders! The one thing I will say is the regular formula gets pretty clumpy but the other waterproof formula works like a dream!'],['Buy the Waterproof Formula'];;;;
"5,['1.0 out of 5 stars'],""['Made my eyes itch, it was also very clumpy']"",['One Star']";;;;
6,['1.0 out of 5 stars'],['Awful product'],['One Star'];;;;
7,['5.0 out of 5 stars'],['UNBELIEVABLY GOOD!!! I WAS SO IMPRESSED BY THIS PRODUCT. IT IS BY FAR MY FAVORITE MASCARA I HAVE EVER TRIED. I HAVE VERY OILY EYELIDS AND THIS MASCARA LASTS FOR A LONG TIME.'],['UNBELIEVABLY GOOD!!'];;;;
8,['2.0 out of 5 stars'],['Everything is not for everybody. This mascara is pretty but it burns my eyes. Its not waterproof. I will not purchase this mascara. Would i refer this to a friend? I dont know.'],['This mascara is pretty but it burns my eyes'];;;;
9,['3.0 out of 5 stars'],['You need to apply about 3 coats of this to actually have it length your lashes. Not a big fan. This is also clunky at times the more layers you apply.'],['Doesn’t length at all'];;;;
0,['1.0 out of 5 stars'],['The liquid comes right out and makes a mess all over the container'],['Messy'];;;;
1,['5.0 out of 5 stars'],['Love this mascara!'],['Five Stars'];;;;
2,['1.0 out of 5 stars'],['I heard great things about this product so I was excited to try it but when I received it the mascara was completely dried out'],['Dried out when received it'];;;;
3,['1.0 out of 5 stars'],['Clumpy and the brush isn’t the best ....'],['One Star'];;;;
"4,['5.0 out of 5 stars'],""['I love this mascara!  I think it is a definite dupe of BTS from Too Faced.  It is a little hard to remove it at the end of the day, but other than that, I have no complaint.']"",['Best drugstore mascara']";;;;
"5,['1.0 out of 5 stars'],""['(WARNING- this is meant to be an IN DEPTH review of this mascara.  If you prefer a short to the point summary, see the section marked THE BOTTOM LINE)', """"I used to use drug store brand mascara.  Some of the brands had amazing stuff.  One of them was L'Oreal.  However, suddenly, all of the drugstore brands changed formulas and I could no longer wear most of them.  I know it was the formula change, because years later when I could not wear ANY brand drug store mascara, I found an unopened package of a previous mascara I could use before the change, and it was still great."""", 'WHAT IS MY EXPERIENCE WITH MASCARA?', 'I am a makeup artist.  I use makeup all of the time.  I have tried a LOT of brands of mascara over time.  I use all sorts of mascara to give all sorts of promised results.  I have used $50 a tube mascara and I have used $2 a tube mascara and everything in between.  I have used mascara from all counter brands available in our area from Dior and Chanel, to Lancome and Clinique.  I have used mascara from all of the chain high end stores like Too Faced, Smashbox, Urban Decay, and any other brands you can think of that they offer in Sephora and Ulta.', 'I have also used natural brands of mascara, including the Peter Lamas brand which was designed for Hollywood clients who wanted to sleep in their makeup (lest they be caught on camera unexpectedly for whatever reason) up to brands you find in the natural foods stores.', 'Price is not an indication of performance or quality.  Many times I will use a cheaper brand for weddings or special events for clients so they can have the tube to take with them in case they need it.  I am always on the lookout for brands that work well no matter what the price.', 'WHAT IS MY FAVORITE MASCARA?', 'Amazingly, contrary to what a large group of people have experienced, I have the best results with some of the MAC mascaras.  My all time favorite combination is either False Lashes primer or MAC Pro Lash mix base as a primer with MAC Extended Lash over top either in black, Black Black and even waterproof or regular mix.  There is nothing out there that provides the extreme lashes that this combo does yet without clumping and flaking or smearing.', 'WHAT IS THIS MASCARA LIKE?', 'So, I had a big list of comparisons to try this mascara out and compare against.  The tube is a pleasant rose gold color.  The tube unscrews and out comes- Ewww.  The brush is ridiculous.  It is too big.  It is like a regular brush had a bunch of extra bristles shoved in with it.  It is most similar to Too Faced Better Than Sex mascara.', 'The mascara itself has an odor to it.  It smells like chemicals not rancidity.  The color is dark black but not the blackest black I have seen.', 'TEXTURE', 'The texture of this stuff is HORRIBLE.  Not only is the brush ridiculously big and clumsy, but the mascara itself is unbelievably clumpy.  I mean CLUMPY.  Now, by clumpy I mean in a liquid sort of way, not as if it was dried out and it had hard clumps.  This is like too thick somehow.', 'APPLICATION', 'This is where I was frustrated.  The brush ridiculously big for most eyes, but I can usually work with most brushes, as long as the mascara is not clumpy.  When I try to put on the mascara, the application is really difficult.  It sticks a lot to one lash and then hardly at all to another lash.  It is important to have an empty mascara wand handy (spoolie is what they are called).  Once you apply, you pull out the clean spoolie and you even out the application.', 'It took me a long time to get a decent application, and to be honest, I never really was pleased with the outcome.  With MAC Fibrerich lash, or Too Faced Better Than Sex, and even Diorshow mascara I could at least work with the mascara and the end result was decent even if not my favorite.  This one, AWFUL.', 'WEARABLE?', 'Once applied, not only is the application not the greatest looking but it is STICKY.  It stays that way for at least an hour, if not longer.  It eventually did dry a bit better, but on a hot humid day, forget it.  I can see this doing what other drugstore mascara has done and create a driving hazard as the lashes suddenly stick together.', 'REMOVAL', """"I used the Simple makeup remover wipes and the mascara came off just fine.  I did not have flaking and severe smearing when my eyes were watering (crying) so that is good, and removal was fine with the Simple makeup removal wipes.  However, the effect was so blah that I just don't want to use this."""", 'THE BOTTOM LINE', 'I must say that this is not as bad as most drug store mascaras that I have used in recent years, but it is awful.  Clumpy, sticky, and reluctant to coat lashes make this frustrating to use.  Removal is nice, but who cares if the lashes are not looking good while wearing it?', 'ONE STAR for this stuff.  I tried and tried to work with it, but it was an epic fail.  I even tried it on a few other people to be sure and all of them used the word AWFUL to describe how they felt about it.']"",""[""""Sticky, Clumpy, Splotchy, Oh MY!  (Makeup Artist's Perspective On This Mascara)""""]""";;;;
6,['5.0 out of 5 stars'],['Love this mascara. Highly recommend!!!'],['The best mascara for the price'];;;;
7,['5.0 out of 5 stars'],['THIS IS THE BEST MASCARA!!! GREAT PRICE!'],['Five Stars'];;;;
8,['5.0 out of 5 stars'],['It became one of my favorite mascaras. I would definitely buy again. It gives the eyelashes a great color and length'],['It became one of my favorite mascaras. I would definitely buy again'];;;;
"9,['1.0 out of 5 stars'],""['It did not work for me. Hate the texture, thick and clumpy. Very drying.']"",['Hate it!']";;;;
0,['5.0 out of 5 stars'],['I like most have tried to many mascara brands to count.  This is my new favorite!'],['New fav'];;;;
"1,['5.0 out of 5 stars'],""['Love it! not clumpy, goes on easy, color dark enough.']"",['Five Stars']";;;;
2,['1.0 out of 5 stars'],['Was good the first few days.  Dried out within a week.  The paint on the tube is coming off gets all over my hands when I use it. Very clumpy.'],['Was good the first few days'];;;;
3,['1.0 out of 5 stars'],['Do not buy this mascara. Cheap eyelash look. ;('],['One Star'];;;
"4,['1.0 out of 5 stars'],""[""""it flakes and sticks like glue! it is so hard to take off. it's TERRIBLE!! Stay away!!!""""]"",['One Star']";;;;
5,['4.0 out of 5 stars'],['Flakes during the day & irritates my eyes'],['Four Stars'];;;;
6,['1.0 out of 5 stars'],['Definitely not a good mascara! Doesn’t last long...'],['One Star'];;;;
7,['5.0 out of 5 stars'],['Amazing! Definitely worth the hype! Make it look like I have false lashes on. Will definitely be buying again!'],['Amazing! Definitely worth the hype'];;;;
8,['5.0 out of 5 stars'],['This mascara is seriously SO GOOD!!'],['It’s great'];;;;
9,['5.0 out of 5 stars'],['I love this mascara best one so far for the price!!! Amazing'],['Five Stars'];;;;
"0,['4.0 out of 5 stars'],""['not as great as reviewed on YouTube! But it is still good! Compared to high-end mascara, holds REALLY well.']"",['Four Stars']";;;;
1,['5.0 out of 5 stars'],['My new favorite! Adds volume and length. Wears well.'],['My new favorite!'];;;;
2,['1.0 out of 5 stars'],['Warning!!! Product was opened when received!  I ended up throwing it out.'],['One Star'];;;;
"3,['5.0 out of 5 stars'],""[""""Probably one of my most favorite mascaras I've tried! Gives length and volume with minimal clumping.""""]"",['Five Stars']";;;;
4,['4.0 out of 5 stars'],['Makes my lashes look fuller for sure! Great price!'],['Great price!'];;;;
5,['5.0 out of 5 stars'],['This Mascara keeps my eyelashes curled all day! I am hooked on this!'],['Five Stars'];;;;
6,['5.0 out of 5 stars'],['Definitely worth buying! Makes my eyelashes look amazing! ***Waterproof is a must***'],['TheShit!'];;;;
7,['5.0 out of 5 stars'],['excellent product! will buy from seller again!'],['great product!'];;;;
8,['2.0 out of 5 stars'],['dries out easily'],['Two Stars'];;;;
"9,['3.0 out of 5 stars'],""[""""Love how it looks but wish it didn't flake so much onto my face.""""]"",['Flakes']";;;;
0,['5.0 out of 5 stars'],['Love this mascara! I’ve tried soooo many and this is a winner!'],['Five Stars'];;;;
1,['4.0 out of 5 stars'],['Love it'],['Four Stars'];;;;
"2,['1.0 out of 5 stars'],""['Too old, too dry!  Not recommended.']"",['Not recommended.']";;;;
"3,['1.0 out of 5 stars'],""['This stuff is really awful. Do not buy! I’m not going to waste my time writing a long review. It indeed IS waterproof, and also clumpy and runny. Hated it.']"",""['Too think. Clumpy, yet runny. Strange.']""";;;;
4,['5.0 out of 5 stars'],['Love it'],['Five Stars'];;;;
5,['1.0 out of 5 stars'],['the package was not left in the right locker. My Apt D13'],['One Star'];;;;
"6,['5.0 out of 5 stars'],""[""""Absolutely the best mascara I've ever used. It has replaced my benefit they're real mascara! It's a dupe for the toofaced BTS mascara but this is better!! Unlike the BTS this one doesn't smudge or flake! And it's much more bank friendly! I will never go without this mascara and I recommend it to everyone!""""]"",""[""""Absolutely the best mascara I've ever used""""]""";;;;
"7,['5.0 out of 5 stars'],""['Wow is all can say this is great, I ordered brown as black was sold out, but I got the black anyway', """"Non waterproof. My lashes don't need 2 coats , this goes on beautifully.well,that photo looks weird!""""]"",['Amazing']";;;;
"8,['5.0 out of 5 stars'],""[""""Which is a knockoff of Better Than Sex mascara. And it does deliver. My lashes look as full and big as with the more expensive brand-name, but it is easier to take off. It doesn't make my eyes burn or water like most do, and it's only around $8. I've tried them ALL and next to Better Than Sex and Hypnose Drama, this is my #1 favorite""""]"",['Packaging winks at what it is....']";;;;
"9,['5.0 out of 5 stars'],""[""""I had previously heard great things about this mascara so I had to try it for myself. I have tried MANY mascara brands- drugstore and high end. This mascara is one of my favorites! I love the applicator-it's thick and spread out nicely to really fluff the lashes. I only need to apply one coat to get the look I want, but it also works well with two coats. I am VERY picky about my lashes-they seem to always clump together, are too thin, and stick straight. I almost always have to use an empty mascara wand to fix my clumpy lashes. With this mascara, I can get by without separating them because the wand does a great job already. It holds just enough product to build up your look, but not too much to make them clumpy.""""]"",['IN LOVE']";;;;
"0,['5.0 out of 5 stars'],""['I am a woman with a fair-to-porcelain skin tone and extremely sensitive skin.  I purchased this mascara in """"blackest black"""" in waterproof. I have to say this has completely outperformed my expectations. My eyelashes look beautiful and I was able to achieve the same result that I get with mascaras that are at least 3x the price. I\'ll include the brands I have previously used below in a  set of asterisks for those who are interested in which brands I\'m comparing with this L\'Oreal Lash Paradise mascara. This mascara has a nice thick formula, went on evenly with little-to-no clumping issues, and is """"blacker"""" than I expected (which I love). The brush doesn\'t grip as well as I\'d like (Tarteist mascara is a stand-out brush for me in terms of ability to really grab-and-coat each lash) but with a little extra effort it turned out fine. My lashes don\'t feel brittle after the mascara dried, I had no flaking, I had no skin/eye irritation, and it lasted all day. And since I wore this in the rain and didn\'t turn into a mascara-streaked mess, the waterproof formula must be great too! I\'ll be buying this again and giving up on my beloved Tarte!', """"** For reference, I used Dior's Diorshow mascara before switching to Tarte's Maneater or Tarteist. I love Tarte's mascaras more than any I've ever used, including Too Faced's BTS mascara. The only sticking point for me is that neither the Maneater nor the Tarteist come in waterproof, causing me to develop workarounds (like adding a quick, last-second layer of the waterproof mascaras they do offer over top). This is impractical for several reasons, the least of which is the inconvenience of toting around two tubes of mascara, one of which is only getting cursory use. Price is also obviously a determining factor, as is ease-of-replacement. You can't pick up Tarte in your local convenience store! **""""]"",['This has converted me from more expensive mascaras!']";;;;
"1,['4.0 out of 5 stars'],""[""""Although this doesn't give quite as much volume as I'd like, it gives your lashes great length and leaves them really soft and pretty-looking.  It's a much softer look than the regular Voluminous mascara, and it also removes much more easily.  If you want a more dramatic look, this won't provide it, but I love it for daytime use."""", """"I also have really bad allergies, and the non-waterproof version of this stays on, even with my watery eyes.  It doesn't irritate my eyes either."""", """"I have the Mystic Black color, which is supposed to be the darkest shade, and it's nice and dark, but still looks natural on my fair skin.  I'll definitely be re-purchasing this!""""]"",""['Leaves your lashes soft and fluttery, and is great for those with allergies']""";;;;
"2,['3.0 out of 5 stars'],""[""""I read the other reviews and knew the wand would be a little messy but seriously, who product tested this thing?  This is the WORST mascara wand I've ever used.  You have to scrape so much product off of it just in order to apply any.  I get it all over my face somehow because there's SO MUCH on the wand.  Why?  If the wand were normal, I'd probably love this mascara.  It stays put for a good amount of time and makes my lashes look nice if I'm able to apply it evenly (which is a lot harder than it sounds).""""]"",['Why is the wand so terrible?']";;;;
"3,['5.0 out of 5 stars'],""[""""I have asian lashes, short but easily curled, since my head of hair is naturally wavy.  As a mid-aged woman, I have tried a many mascara over decades, drugstore to high end.  I have resigned to use only drugstore since there as so many good ones out there, and don't like to spend the money on high end since I throw out my mascaras every 3 months.  I purchased this based on rave reviews, and this mascara does not disappoint."""", 'Whilst I liked Voluminous Carbon Black and Orignal mascaras, I did not like wasting time  wiping the excess clumps off with a paper towel before use and upon extractions of the wand.  These formulas globbed up  through time, and because of the thickness, always transferred to my lids upon application.  It was time consuming to to remove the transferred mascara with olive or coconut oil on a cotton-tip.  The $5 price point was on and I liked final look but it took time time to apply and taking the excess off was a mess.  I used the waterproof version since the non-waterproof version flaked.', 'Lash Paradise is good-to-go right from the extraction of the wand.  It layers nicely even adding a second and third coat later in the day when adding more definition.  From first application to third it did not clump or irritate my lashes.  My lashes felt soft even after the third coat.  This is a drier formula which did not transfer onto the lids during the quick and easy applications.  The thick bristled wand created a lush look and maintained a curl. Since I will use this as my new every day go-to mascara, I am in hopes that this formula last the 3 month limit duration without clumps or drying.']"",""['Exceeds Voluminous Carbon Black, Original']""";;;;
"4,['4.0 out of 5 stars'],""['On my quest to find the perfect mascara I took a swipe (literally) at this new one that people have been hyping about. As a preface, I have the infamous short and straight east asian lashes so what constitutes as satisfactory for me may be a bit high. What may not work for me, may work well for you. If you have the same lashes as me, then you may find my review useful.', 'PRODUCT', """"Packaging: The packaging looks like Too Faced's Better than Sex mascara and I think L'oreal was trying to make a dupe of it, even the brush is similar. I like the tube actually, it's pretty girly and pink but whatever."""", 'Colour/Scent: Dark Black/ Unscented', 'Consistency: Creamy and thick', """"Watery or dry: I'd say the mascara is on the creamy and dryer side. It's not super dry since the cream is fairly thick, but the brush dispenses the material evenly so it doesn't feel as thick. I'd give it a 4 out of 5 on the scale of dryness."""", """"Brush: The brush is an hourglass shape which I don't really like since I like having smaller thin or curved brushes that help me get to the roots of my lashes without poking my eyes. Thinner wands also help to do bottom lashes without making a mess. The brush is densely packed with medium length bristles that help grab every lash. I give the brush a 4.5/5."""", 'RESULTS', """"What I look for in mascaras  the most is, the ability to keep a curl, and lift. I want my mascara to last all day without smearing, while waterproofing isn't necessary for me. I'd also like for it to add moderate volume and length, without clumping as I like my lashes to be defined so I'll break down the results by these parameters."""", """"Curl and Lift: 2/5 Since this formula is a little thicker, it doesn't hold a curl very well on stubborn straight lashes"""", 'Volume: 3.5/5 I only applied one coat, you can easily add more volume with two or three coats but I am basing this rating out of one coat.', """"Length: 3/5 Moderate length, this mascara doesn't really add /insane/ length"""", 'Clumping-ness: Yes, it can clump if you add more than one layer, it flakes a little too. No good.', """"Longevity: It stays on averagely, I don't touch my face or does throughout the day so this may be a lot less wear time for you if you have oily or watery eyes. At the end of the day I get a small dark ring on my bottom lid."""", 'OVERALL', '3.5/4', """"Not the best mascara I've used, but it's an easily serviceable everyday mascara. I'd recommend it if you have moderately long lashes and are looking to volumize. If you have droopy lashes, you might look somewhere else.""""]"",['Mascara for Everyday']";;;;
"5,['1.0 out of 5 stars'],""['Purchased  this  mascara solely based on the reviews. Yikes !!!  Either this formula is not up to par or mascara is not what it used to be. Repeated attempts to apply was met with HUGE gobs on the brush repeatedly  ( translate waste ) despite slow and methodical turning of the wand. 3 attempts of using bamboo skewers / Q-tip plunger to re insert  the blobs  back into the tube has turned me off. Then I had to remove the excess blob from the brush with a little piece of wax paper.  Had high hopes, but now I feel  I simply wasted my money.']"",['Had High Hopes.............Money Wasted']";;;;
"6,['4.0 out of 5 stars'],""[""""You guys...I can't even with this mascara! It is the best I have ever used. Here are 3 reasons why I love it:"""", '1️⃣Feather lashes! This brush is pure magic because it takes my stick straight lashes and transforms them to volumized, long, feathery-soft, full lashes.', """"2️⃣Won't smudge or budge! I wore this at an outdoor wedding in July. This stuff isn't waterproof and yet it did not smudge, budge, or smear."""", """"3️⃣And yet, it washes off with no fuss. I don't know what magic they used to make this mascara long-wearing and yet easy to remove at the end of the night. HOW. Just how."""", 'UPDATE 10/2017:', """"One major con to this mascara - the pink metallic coating of the tub starts to rub off on your hands once you've opened/closed the tube after a week or two. This is SO IRRITATING and I hope they fix this in future packaging updates. Knocking one star off my review for this because it's not cool having pink glitter hands at work all day.""""]"",['👍The hype is real! 3 reasons I absolutely LOVE this mascara']";;;;
"7,['3.0 out of 5 stars'],""[""""My eyelashes are very straight and not that long, I have to curl them so I get waterproof mascaras (I got it in black) & it makes them pretty long and of course it holds the curl. I like it a lot!! Boy, I tell ya, it's hard to remove though lol. Definitely get some eye make-up remover, if you get the waterproof one. So, why 3 stars? I like the mascara, but I feel like it dries out too quick...It's great when you open it."""", """"*Tip* (I'm sure most of you know this, but for those who don't) if you have to curl your eyelashes like I do (and don't wear fake eyelashes), get waterproof mascara. If you get the regular one it'll just take your curl right out.""""]"",['Waterproof in Black']";;;;
"8,['5.0 out of 5 stars'],""[""""Best drug store mascara I have ever tried. This mascara is even better than my it cosmetics mascara ❤️ Worth a try. Right eye is it cosmetics left is L'Oréal""""]"",['Best drug store mascara I have ever tried']";;;;
"9,['5.0 out of 5 stars'],""['This mascara is reputed to be a copy of """"Better Than You-Know-What-Mascara"""" by Too Faced. The metallic pink case is a give-away that L\'Oreal is attempting to copy the best-selling and provocatively named product. I can definitively say, this is a very good duplicate of the expensive luxury mascara.', """"It goes against my grain to spend over twenty bucks on a product that you have to toss in two months (and frankly isn't worth that much.) L'Oreal makes excellent mascaras, as does their sister company Maybelline. L'Oreal Voluminous has been a best-seller for years, but the Too Faced pink metallic tube is a sensational hit and it really does a good job of lengthening and giving thickness to lashes. This is a frank copy and at the price, you can't ignore the fact that it's one -fifth of the price and IT WORKS JUST THE SAME."""", """"The wand brush is slightly  different: BTS Mascara has an hourglass brush and this has a brush with a negative curve in the middle, to match the curve in your lashes. The natural bristles are the same, just the curve isn't quite as pronounced. It goes on easily and thickens but more noticeably, lengthens lashes. You only need a few coats. Actually more coats starts to clump, so application is best done after curling lashes and carefully coating them end to end. Two coats max, I'd recommend."""", 'Have no fear, if you love the Too Faced product but hate the price, this will stand in for it well, and the tube is even the same metallic pink color, just not as thick or heavy. The mascara formula is almost identical.']"",['Dupe for Too Faced Better-than-Sex? YES']";;;;
"0,['5.0 out of 5 stars'],""[""""This is hands down the best mascara I have EVER used. I saw a lot of glowing reviews of it  on social media so I wanted to try it. It is extremely similar to the Too Faced BTS mascara but better IMO. Lash Paradise does not clump, flake, smear nor smudge. The brush is a bit smaller so it is much easier to use. I always end up touching my eye when using BTS because of the large applicator. Or I get it on my lids due to their formula being wetter. I have not had any issues with sensitivity to Lash Paradise either. My lashes hold their curl too as this product is light weight and doesn't make my lashes crunchy.  It's price is amazing since it works better for less than half the cost of BTS.""""]"",['Best mascara EVER']";;;;
"1,['3.0 out of 5 stars'],""[""""This L'oreal mascara brings definition, some curl and length to my lashes, but it's not as volumizing as it claims (with the application method I prefer). The Voluminous Lash Paradise Waterproof is definitely a good option at the drugstore, but L'oreal has other mascaras I liked best."""", """"My biggest issue with this mascara is that a lot of product comes out the wand. I understand that this adds to the volume, but the products is thick, making the mascara prone to clumping and smudging. So each time I used this mascara, I `wipe` on the edge of the tube to remove any extra product from the wand";" otherwise I get 3 stuck together lashes. I know that some like the spider lashes effect (I personally don't), so  others might actually like this type of mascara. I do love volume, but I prefer to have defined, clearly separated lashes."""", """"Otherwise, with 2-3 layers I get defined and lengthened lashes, with some curl. The lashes are stiff (not soft), but still somewhat malleable";" as the formula dries, the lashes get stiffer. But I was actually impressed by the fact that it gives (and hold) some curl during the day, especially since I don't use an eyelash curler."""", """"The brush is on the medium-large side, not long enough to stain the lids every time (although I'm a messy clumsy mascara applicator)."""", """"The mascara lasts all day, no flaking or smudges even in higher humidity. Still, is easy to remove with oil based make-up removers. I didn't notice any irrigation, and I have sensitive eyes."""", 'I only have one mascara opened at a time and I use mascara almost everyday. This mascara really dried down by the end of the 3 months mark, the formula was so thick I got very clumpy lashes even with removing extra product from the wand.']"",""['Good everyday mascara, not quite voluminous']""";;
"2,['2.0 out of 5 stars'],""[""""I have purchased L'Oreal Paris Voluminous Lash Paradise Mascara before at my local CVS and Ulta"; I LOVE this formula!  My lashes a full, LONG and thick!  I have sensitive eyes due to wearing contacts;" it doesn't flake off or irritate my eyes at all, I have recommended sister and many of my friends to try Lash Paradise."""", 'However, when I purchased this mascara, I was highly disappointed due to the product arrived dried and clumpy.  I tried placing the tube in HOT water for several minutes prior to applying and even added some of my contact solution but nothing helped";" my lashes looked like I smeared tar on them.', 'Looks like I will continue to buy from an actual store.']"",['Sadly disappointed.']";
"3,['5.0 out of 5 stars'],""['I am happy with the performance of this mascara.  I would not agree to it being """"feathery soft"""" when it dries, as they claim.  However, it isn\'t as stiff as most.  Additionally, I did not get the added length as shown in the advertised """"before and after"""" photos, but I would say that the extra volume I see is pretty accurately portrayed.  It will clump very quickly if applied with a heavy hand, and I cannot imagine using more than a single coat.  Having said that, I am what most would call low maintenance when it comes to make-up.  I don\'t use much and I rarely take more than 5 minutes to """"put on my face"""".  That makes this mascara fit into my routine very well.', 'It is fairly easily to remove though it does take more than plain water to get all of it off.  I\'ve paid 4 X as much for department store mascara that I didn\'t like as well, so at this price, I am very happy. I will buy this again but may try a different color.  I\'m wondering if the """"Blackest Brown"""" might have been a better choice for me, a fair complexioned blonde.']"",['A Winner in My Book!']";;;;
"4,['5.0 out of 5 stars'],""[""""I had to order the black brown washable mascara because it was the only one left in stock, i usually use black waterproof in the Loreal Voluminous family. I couldn't wait to try it even though it wasn't exactly what i usually use. Imagine my surprise when i opened the box and got the black waterproof!! Its like it was meant to be!! Anyway...the component is so pretty, its such a perfect frosted pink with a gold band that says L'Oreal. I know that everyone is comparing it to the BTS but this is BETTER!! My lashes are so long and thick i have NEVER seen them like this before. I hope Loreal makes this forever because this is the only mascara for me!!!! love Love LOVE!!! oh and as an aside, I've tried Dior, Chanel and a smattering of high end mascaras for three times the price and this one blows them all away it is just amazing. Is it made with unicorn tears, angel sweat, something magickal for sure...nothing else explains it.""""]"",['I am in love...']";;;;
